Svjesna ovog potonjeg, krenula je ususret Izidoru čim se pojavio na vratima.	76
Vesna je uzmaknula i pridružila se tišem dijelu društva, a Izidora je preuzela Angela.	86
Pravo prvenstva dao joj je susjedni kupe i druženje od Bratislave do Berlina ili drskost kojom je nastupila, svejedno.	118
Te noći Izidor je završio u krevetu Angele Skatrikove, mada je do studentskog doma pratio i Vesnu i Angelu.	107
To je shvatio tek kad ga je probudio miris jutarnje kave.	57
Osvrnuo se po sobi iznenađen.	29
Pst! upozorila ga je Angela.	28
Cimerica mi još spava.	22
Uvukla se pod pokrivač onakva kakvu ju je nosio u mislima sve ove dane.	71
Imala je na sebi samo gaćice i potkošulju.	42
Ti ono reče da ne voliš djevice?	32
podsjeti je on, ali ne dobi odgovor, nego jednu ruku preko usta, a drugu duboko ispod pokrivača.	96
Kad mu tek rasanjenom zavuče ruku u gaćice reče: I nisi mi baš neka djevica, mada si to sve vrijeme htio pokazati.	114
Htio…? Zašto onu noć nisi došao u moj kupe?	43
Čekala sam te, čekala i zaspala.	32
Ne odgovori ni on njoj odmah.	29
Otpi gutljaj kave, zavuče joj ruku ispod potkošulje, pa onda niže, sve niže.	76
Slabo se sjeća prethodne noći.	30
Bio je umoran, polupijan i sve su uradili tako brzo, a onda potonuli u san, po svoj prilici.	92
Što me nisi pozvala?	20
Uostalom, onu sam noć gledao kako naša stjuardesa masturbira.	61
Baš si drzak. Virio si?	23
Nije se baš moralo viriti.	26
A mene nisi ni primjećivao?	27
Bila si previše fina našali se.	31
Više nisam? Sad sam se pokvarila?	33
Da. Ti si sve pokvario pričom.	30
Prvo o Mirjani, pa o Wisławi…	29
Prihvatio je ovu vrst buđenja kao nešto što mu je s neba poslano: topla soba, topla kava i dvije tople žene.	108
Rijetko je spavao u ovakvom ambijentu.	38
Čak i kad je studirao i spavao po studentskim domovima.	55
Bože, gdje je Vesna, pomisli i bi mu krivo što ju je na neki način izdao sinoć u dizalu.	88
On je izišao s Angelom, a ona je otišla dva kata sama.	54
Iz misli na Vesnu prenu ga Angelina cimerica.	45
Poče se protezati, glasno zijevati, a onda ustade kao da u sobi nema nikog živog.	81
Skide gornji dio pidžame, onda gaćice, omota se ručnikom i ode u kupaonicu dok su joj se uzbibane grudi njihale poput brodice na hladetinastoj masi mora.	153
Kao usput reče zdravo.	22
Izidor ukočenog pogleda, ukočenog jezika, zatečen.	50
Angela ga stisnu za ruku.	25
Šta je? Ništa odgovori.	23
Ovo je luda kuća. Ili sanjam ili…	33
Opusti se. Brigit je uvijek ovakva.	35
Dobro, zna biti i gora.	23
Ali, prava je prijateljica.	27
Vjeruj! Pio je kavu i čudio se.	31
Pojačavao je glasno čuđenje kad je vidio da to Angelu zabavlja.	63
Odšutio je, kao i Brigit, svoj smiješak.	40
Angela je rekla sve.	20
Nikad nije ni pomislio da bi mogao razmišljati na ženski način ili barem na način na koji bi razmišljala provincijalna djevojka prije odluke za koju misli da je sudbonosna.	172
Progonila ga je misao što će reći Vesna.	40
Kako će joj u oči pogledati zbog gluposti koju je napravio.	59
Pola dana ostao je u krevetu Angele Skatrikove.	47
Savršenstvo racionalnosti i kontrolirane strasti.	49
U svakom njezinu dodiru ćutila se gesta iskusne žene.	53
Ni traga Mirjani Be.	20
Može li žena kao Angela voljeti pitao se, a pred očima mu tijelo Brigit Meissner.	81
Dvije čvrste dojke, dvije kruške sa smeđim kolutovima na vrhu.	62
Duboko uvučen pupak i blago ispupčen donji dio trbuha, maljav unutarnji dio butine, što mu se svidje više od Angelinog uredno napravljenog istokračnog trokuta.	159
Sve što je mogao vezati za Angelu bio je impresivno racionalan broj pokreta koji su vodili do užitka.	101
Ona se nije mogla, znala ili htjela davati.	43
Uzimala je samo ono i sve ono što je mislila da prednostima njezina tijela pripada, zaključi to ne bez simpatija za iskustvo koje mu je podarila mlada Slovakinja.	162
Vesna, mala slatka mršavica, koja jedino grudima ne oskudijeva, nazvala bi, mislio je, kurvanjskom jazbinom sobu u kojoj se iznenada našao.	139
Pokušavao je pogađati što će mu sve reći dok ju je čekao uz Am Abend i gruzijski konjak.	88
Mogao se kladiti sam sa sobom u nagađanju: doći će, neće doći.	62
Uostalom, to su mjesto i vrijeme bili samo mogućnost da se vide, a nikad nijednome od njih obveza.	98
Baš to mu se i sviđalo s Vesnom.	32
Uza sve to još je bila obrazovana na način na koji se to u slučaju žene mora istaknuti.	87
Ćao dođe vedra i poče skidati kratku bundicu.	45
Pridrža je, a ona ne dozvoli da bilo što kaže.	46
Čak se žurila da ga preduhitri.	31
I ja ću konjak i kavu.	22
Baš je hladno. Prevela sam one tri Braunove pjesme.	51
Da usporedimo. Nisam baš zadovoljna bila je glagoljiva.	55
Ja nisam. Nisam sve…	20
Preveo sam jednu kratku priču.	30
Zainteresirala me.	18
Pokretom obrva dade znak da je zanima nastavak priče.	53
Priču Güntera Kunerta Ja i ja.	30
Mislim da bi se i tebi svidjela.	32
Vidjela sam po tvojim pričama kakve ti se nastrane priče sviđaju.	65
Ničim nije spominjala onu večer.	32
Iznenadio se, ali nije isključivao mogućnost da sve to još dođe na red.	71
Ispriku koju je pripremio za deklamiranje, mogao je zaboraviti, jer sad kad bi ga i (s razlogom) napala, ne bi se više ni pokušao braniti.	138
A ako mu to i predbaci za koji dan, sve će već biti davno prošlo vrijeme.	73
Sve vrijeme se bavio vlastitom krivnjom prema Vesni, a ona je izgledala kao da je se ništa od toga ne tiče.	107
Dok ju je pratio do metroa, držala ga je pod ruku.	50
A da skoknemo prijeko pogledati Amadeusa?	41
Da, to sam i ja tebi htio predložiti.	37
Slušao sam neku noć na Radio Zagrebu da je film preskup i otprilike nekakav savjet svima onima koji su vani da ga gledaju, jer pitanje je kad će se moći vidjeti u nas.	167
Samo bismo mogli malo ranije…	29
Znam prekide je moraš nešto kupovati.	37
Smješkala se, klimala glavom u znak potvrđivanja.	49
Naša će grupa ići gledati Hälfte des Lebens.	44
Da pođeš s nama? pozvala ga je.	31
Déjà-vu! Tu je samo polovica filma dobra.	41
Smeta mi taj njihov već je počeo nervozno gestikulirati ideološko shematizirani biografizam.	92
Ne razumijem što hoćeš reći.	28
Gledala si tv-seriju o Bachu?	29
Ili film o Schumanu?	20
Svejednako je odmahivala glavom.	32
E, vidiš, sav štos je u tome što Hölderlina u Hälfte des Lebens neću, ne želim gledati kroz ideološke naočale današnjeg DDR-a.	126
U svaki ubogi film provuku svoju ideologiju.	44
Pa mrvicu mrvicu. Tu su gori i od Rusa i od Kubanaca…	53
Nikad neću shvatiti te vaše muške priče o politici…	51
Ni o ženama upade joj u riječ sportu, a ne daj Bože o seksu.	60
E, vidiš, priče o ženama i seksu bih tako rado slušala.	55
Ali ne onakve kakve pričate kad su ženske tu.	45
Nego prave, muške, koje pričate kad ne znate da vas netko sluša.	64
Ja sam, kao gimnazijalka, tako prisluškivala brata, svoga brata i njegovo društvo.	82
Vidi ti nje! Tko bi se tomu nadao?	34
poče glumiti iznenađenost gledajući u njezine krupne crne oči.	62
A svjetlucale su kao rijetki kristali snijega kojima je Berlin te zime oskudijevao.	83
Ovo je prvi put da takvo što bilo kome priznajem.	49
Ne bih se toga ni sjetila da me nisi počeo propitkivati.	56
Doista, morao je sebi priznati, s njom nikad nije pričao kao s drugima.	71
Uvijek mu je bila samo bliska poznanica.	40
On je, doduše, gledao u njoj i žensku, ali je ipak s njom pričao, mogao pričati o nekim drugim ženskima.	104
A ona, ona je bila samo dragocjen sugovornik.	45
Više od toga nije htjela, nije mogla, nije se usuđivala.	56
Ili se njemu sve tako samo činilo.	34
Kad je u kasno popodne došao u stan, zatekao je dva pisma Mirjane Be.	69
Jedno sustiglo drugo, vjerojatno u poštanskom odjelu cenzure.	61
Svako njezino pismo neizmjerno ga je radovalo.	46
Prije nego ga uopće otvori, a to je radio tako pedantno i sporo kao da je riječ o nevažnom poslovnom pismu, prinese ga nosnicama.	129
Traži mirise koji pripadaju samo Mirjani Be, traži miris njezine kože, čiji je svaki dio zapamtio jagodicama prstiju, usnama.	125
Onda ga čita, stojeći, pohlepno brzo.	37
Pa onda opušteno u fotelji ili ležeći, tragajući za šiframa, za najskrovitijom mogućom mišlju.	94
Pisao joj je kao Nori ili Mileni, ili objema zajedno.	53
Uzvraćala mu je strašću koju je očekivao i brigom za koju nije htio znati, jer je nije razumio.	95
Nije znao koliko nju košta ta strast, ali se u svom slučaju uvjerio kako je Franz pišući Mileni bio posve u pravu: svakodnevna pisma slabe, umjesto da krijepe.	159
Dobri stari Franz!	18
Sve je znao. Uzbuđuje ga i sama pomisao na dodire kojima Mirjana Be nerijetko počasti svoje tijelo.	99
Volio je ne samo tu njezinu naviku, nego i spremnost da pred njim do kraja bude slobodna i nesputanost da se dodiruje i da govori o tome.	137
A dodirivati se počela, pričala mu je, rano.	44
Koliko se sjeća, prije prve menstruacije.	41
Znala se igrati svojim tijelom, uživati svakim djelićem kože.	61
Kad ju je upoznao, imala je tek osamnaest godina.	49
I mada je bila deset godina mlađa i mada joj je bio prvi muškarac, u ljubavi je bila zrela.	91
Bila je osoba s kojom se otprve našao na istoj valnoj duljini, rezonantna kutija zvonjavi njegovih čula.	104
Bez zadrške predani jedno drugome izbivali su iz svijeta realnosti.	67
Tamo su ih vraćale svađe.	25
Ustvari, njezina svađa sa samom sobom, a pred njim koji u tome nije htio sudjelovati.	85
Naravno, druga je strana trebao biti on.	40
U čitanju pisma zateče ga Inge koja pokuca i odmah uđe ne davši mu vremena ni da kaže herein.	93
Zasvijetli širom otvorenim očima i prijeđe pogledom po sobi.	60
Zaklima glavom trepćući svjesna svojih dugih trepavica.	55
Znači, ovako izgleda soba jednog pisca?	39
Slegnuo je ramenima, a onda i sam prešao pogledom prostor sobe.	63
Na ležaju razbacane knjige, otvoreni rječnici, papiri na sve strane.	68
Na stolu nered u kome se samo on snalazio.	42
Neću ti smetati, oprosti.	25
Samo da ti kažem da sam tu i da te moji pozivaju na večeru, a onda je na ZDF-u film.	84
Das Boot. To ti je sad, kažu, hit s onu stranu.	47
Znao je to ih je ona nagovorila da ga pozovu na večeru, jer oni su ga na večeru zvali samo onda kad bi bili sami.	113
Ako bi im tu bilo neko od djece, obično bi sve i počelo i završilo na kavi, a rjeđe uz čašicu.	94
Zahvali roditeljima.	20
Prihvaćam, reci im.	19
A onda bih te zamolio da mi pomogneš oko nekih nejasnoća u tekstu.	66
Sve moje znanje, pa ni uz pomoć Wahriga, ne pomaže mi.	54
Obradova je to. Napući usne, stavi kažiprst na svoje grudi i upitno ga pogleda.	79
On odgovori kimanjem glave, a ona kao dijete obradovano čokoladom hitro, bezmalo skakućući, ode.	96
Nije rado objedovao s Markovima.	32
Osjećao je to kao obvezu poslije koje bi se gledao program zapadnih tv-stanica.	79
Zapravo, televizor je bio upaljen po cijeli Božji dan, pa tako i za vrijeme zajedničkog objeda, a Markovi su ga zanimali onoliko koliko je s njima mogao razgovarati.	165
A kad bi na redu bio film, mogli ste se kladiti da će biti kubanski, angolski ili socrealistički iz takvih sjajnih kinematografija kakve su češka, mađarska ili poljska.	168
Nije zbog toga mogao biti sretan.	33
I ne mogu ni do zida, jer ispred zida je bodljikava žica, pa brisani prostor posut pijeskom, stražarske kule, naoružani vojnici u službi svoga naroda, alarmni uređaji…	167
I dok je tu sjetu, čak tugu, razočarenje, očaj, mogao i shvatiti, nikako mu nije išlo u glavu da tu sjetu vidi ponajviše kad im daje poklon vrijedan jedva koju marku.	166
Zapadnu, dakako. Više nije bilo spora, Inge je za Izidora gajila naročite simpatije.	84
On ju je zamjećivao onoliko koliko je, budući da je bila razvedena, češće navraćala roditeljima od Helle ili Ivone, ili ostavljala malu Karin kod njih.	151
Bila je, međutim, najsimpatičnija.	34
Hoćeš li doznati kakav je tko ne pitaj ga, pusti da on tebe pita.	65
Tako ih je sve i upoznao.	25
Tako je upoznao i svoje nedostatno znanje jezika čemu se Inge od srca, skoro bestidno i raskalašeno smijala, a ostali su je diskretno ušutkivali.	145
Smetalo mu je ne toliko što se smijala, nego što nije znao što je to smiješno ili pogrešno rekao.	97
Onda ga je tobože tješila, podučavala, a sve vrijeme ga dodirivala dugim tankim, lijepim prstima.	97
Tako je i upoznao Inginu naklonost prema njemu.	47
Kad ga je pozvala k sebi na večeru, bio je daleko od pomisli da bi između njega i Inge moglo išta biti.	103
Otvorena, srdačna, zahvalna za pažnju koju je svaki put posvetio maloj Karin, više je ličila Poljakinjama koje je tu susretao, nego tipičnim Njemicama.	151
Zapravo, ponajviše je ličila na njegovu sestru Anu, prisjeti je se.	67
Za tu se večeru posebno pripravio.	34
Pod izlikom da ih je kupio na rasprodaji i toliko jeftino da nije mogao odoljeti, poklonio joj je, tobože ne znajući ni da li joj broj odgovara, najlon čarape.	159
A nešto šminke uistinu je dobio s onu stranu zida na nekoj prijepodnevnoj reklamnoj demonstraciji.	98
Još nešto jeftinog vina zapadne marke i šareni paketić bombona za Karin i sve je izgledalo raskošno i na visokoj nozi.	118
Nije htio ostaviti dojam, htio je samo biti darežljiv tamo gdje je to najpotrebnije.	84
Ipak, ostavio je snažan dojam.	30
Inge je bila oduševljena i obradovana tek onda kad ju je upornim obezvrjeđivanjem darova uvjerio da to i jesu sitnice.	118
Okačila mu se oko vrata i poljubila ga u obraz.	47
Onda se odmakla i upitala: Smijem li to?	40
Ako Karin dopusti odgovorio je i pokazao na malu koja je sjedila u fotelji i šuškala bombonima.	95
Vrtila se po stančiću, hodala od kuhinje do blagovaonice dok je Izidor gledao njezine knjige i ploče, a na grudima osjećao dodir, maloprijašnji dodir njezinih bradavica.	169
Žarile su ga kroz košulju.	26
Primijetila je kako se okreće za njom dok žurno hoda kroz stan utegnuta u svoje istočnjačke farmerice i majicu kratkih rukava.	126
Nije propuštala da mu da do znanja da i to primjećuje.	54
Mislila sam da te knjige malo više zanimaju.	44
Zavisi. Možda sam samo malo profesionalno radoznao.	51
Tko te ne zna zavrtila je glavom i rekla konvencionalnu frazu.	62
Misliš da mene možeš prevariti?	31
Nisam ja ni Hella, ni Ivona.	28
A što je s njima? Uvjerene su da te ništa ne zanima osim knjiga i samo knjiga.	78
A i roditelji slično misle.	27
A ti? Nije odgovorila, samo je, opet, zavrtila glavom i nastavila pripremati stol i večeru naizmjence.	102
Nije se potrudio ni da joj ponudi pomoć, mada je to išlo u red dobrih običaja.	78
Tek, hodao je za njom, pitao za stan, posao, ispitivao kako se kaže ovo ili ono.	80
Pitao bi je rado za bivšeg muža, ali u sobi kao da je lebdjelo obećanje da ni ona neće pitati za Mirjanu Be, pa je odustao čak i od pažljivo, u mislima, formuliranog pitanja.	174
Nije ga iznenadilo, ali nije baš ni lako prihvatio.	51
Glasom odane prijateljice zaprijetila je da će se naljutiti, ako misli da je tim inkomodira.	92
Uostalom, neće morati ujutro rano ustati.	41
Ona i Karin će, doduše, poraniti, a on može uzeti ključ sa sobom ili ga ostaviti u poštanski sandučić.	102
Nisam ponio pidžamu našali se kad je već odlučio prihvatiti poziv i ostati.	75
Pa barem nam Rusi, ako ništa drugo, plin šalju našali se i ona.	63
Pred spavanje, nakon što je obilno večerao, uzeo je, još ranije zainteresiran, čitati Hermlinov Abendlicht.	107
Razumije je, rekao je to kao podboden iglom.	44
Baš iz istog razloga godinama nije htio ni u ruku uzeti Sto godina samoće, a kamoli pročitati tu knjigu.	104
Doduše, pokajao se zbog toga.	29
Stoga nije napravio sličnu glupost s knjigom Ime ruže, ali razumije je.	71
Doista razumije. Čak se bio spreman zakleti, jer mu se učinilo da ona njegove riječi prihvaća kao povlađivanje, ali, shvatio je, cijela stvar nije bila vrijedna zaklinjanja.	173
Vrata koja su dijelila dvije sobe bila su napola staklena.	58
U mutnom staklu, prvo je gledao Inginu siluetu, a onda upaljenu noćnu lampu.	76
Kad je ugasio svoju, njezina je još uvijek ostala gorjeti.	58
Abendlicht će svakako potražiti.	32
Lirika proznih zapisa u tvrdom njemačkom nije tako nemušta, pogotovu ne nemoguća.	81
Pokuša u misli prizvati Angelu, ali na taj poziv, javi mu se tijelo Brigit Meissner, pa tijelo Mirjane Be.	106
Pokuša iznova, ali Angele Skatrikove kao da nema u njegovim registrima.	71
Tek blijeda slika raskoši i, učini mu se, potrošen izazov.	58
Ne smije sebi priznati, a zna, tu nemogućnost razuma da je prizove u prvi plan je skrivilo njezino rublje u ono jutro buđenja.	126
Zapravo, ako će pravo zapravo, najradije bi vidio ženu u kombineu, ali ove današnje djevojke ne znaju za taj dio, tako ženstvenog ženskog rublja.	145
Vrtio se na ležaju.	19
Bilo mu je pretoplo pokrivenom, a svježe napola otkrivenom.	59
Meškoljeći se, namještao je jastuk, kad je Inge ustala u toalet.	64
Pored njega je prošla na prstima puna poštovanja za njegov san.	63
Kad se vratila to poštovanje je bila zaboravila ili tamo ili u hodniku.	71
Uvukla se ispod njegova pokrivača.	34
Pravio se da spava.	19
Utišao je disanje i čekao.	26
Pripijala je uz njega lagano zadižući spavaćicu i ogolijevajući butine, a onda je rukom počela pročešljavati njegove malje na grudima.	134
Tek tada se okrenuo.	20
Ne spavaš? upitao je.	21
Cijelu noć ne bih zaspala.	26
Sve si ovo smislila?	20
Što je tu loše? prebacila je toplu butinu preko njega.	54
Prava mala mršavica, ponovi u sebi vlastitu konstataciju.	57
Zavlačila se prvo pod rublje, a onda pod kožu.	46
Lagano, da laganije ne može.	28
Topla, vlažna, potpuno predana, šutljiva.	41
Posve nova Inge. Ni traga onoj brzini, reskosti pokreta, mnogorječivosti.	73
Tek ponekad šapne mu tik uz uho vlažnim usnama: Otkad ovo priželjkujem.	71
Iz nje je govorio ostvareni san.	32
Grizla je prst da uguši krik dok je ulazio u nju.	49
Sva se ščepala za njega, grčila se kao mlada kuja, a onda mu grizla rame i zabijala nokte do rebara.	100
Domalo je zazivala majku i preklinjala ga da je još snažnije drži uz sebe.	74
Kad je sve utihlo i kad se i sam od grča slomio, na ramenu je osjetio njezine suze.	83
Što plačeš? pitao je iznenađen.	31
Jer mi je divno, a tako sam se susprezala da ne vičem.	54
Nije nešto ružno? Ne, ne.	25
Divno mi je. Poslije mu je pričala kako je na majku.	52
Sjeća se, zapravo sve tri se sjećaju, kako su prisluškivali roditelje i kako je majka svaki put vrištala.	105
Gadila joj se zbog toga, kao bestidnica, kao pomamna kobila, sve dok Inge sama nije vidjela i osjetila da je kao majka; strasna do bola.	136
Jedino će nastojati, govorila je, Karin poštedjeti svojih krikova životinje koju u njoj izaziva ljubavna strast.	112
Baš je tako govorila.	21
Da, a što se majke tiče, nju otada još više voli.	49
Hella baš nije takva, ali Ivona je skoro kao i ona.	51
Zna, stoput su o tome razgovarale.	34
A kakva je ona? Tko?	20
Pa tvoja djevojka u Sarajevu.	29
Hm. Samo sam čekao kad ćeš me za nju pitati.	44
Crna… A voliš plavuše?	22
Tako to bude. Crna ponovi on plavooka, viša od tebe, godinu mlađa, širih kukova…	80
nabrajao je sporo sve razlike među njima, namjerno otežući.	59
A to? To? Pa, kako se slažete u ljubavi?	40
Strasna je. Nije kao ti, ali dobro se slažemo.	46
Mnogo je voliš? Da, mnogo.	26
Ljutnu se, ugrize ga za mišicu.	31
Hajde spavaj. Ne volim te.	26
Okrenu on nju. Namjesti je tako da u svom krilu osjeti njezinu neveliku stražnjicu, a ruku prebaci preko njezinih grudi.	120
Šutjela je, ljubila mu prst po prst na ruci, šutjela, a onda upitala: Misliš da ti je sad vjerna?	97
Šutio je. Nije znao što da kaže.	32
Očekivao je da to nije sve što mu ima reći.	43
Nastavila je. Misliš da će te čekati sve ove mjesece?	53
I opet je šutio. To su pitanja koja je on njoj trebao postaviti i vjerojatno bi se sad drukčije osjećao.	104
Ovako je izgledalo kao da mu Inge prijeti, kao da mu se sveti zbog priznanja da voli, čak mnogo voli Mirjanu Be.	112
Odgovorio joj je milovanjem grudi.	34
Prihvatila je takav odgovor i tako prešutno priznala zlobu u svojim pitanjima.	78
Na trenutke bi zaspao, pa se trzao iz kratkotrajnog sna.	56
Pokušao je razabrati javu od isječaka iz sna.	45
Kratka crna Ingina kosa u košmaru blago osvijetljenom neonom izvana učini mu se kao Mirjanina, ali tople butine nisu mogle pripadati Mirjani.	141
Njezine su bile ljepše oblikovane.	34
Nije mogao ocijeniti doba noći.	31
Inge je spavala snom sretne, zaštićene žene.	44
Cijeli taj dan njoj je bio mala svečanost.	42
Bila je vedra, ozarena još i na poslu.	38
Svoju je radost, priznala mu je, povjerila i Heike, svojoj najboljoj prijateljici.	82
Ona joj je dala i recept za kolač.	34
Fragmenti razgovora miješali su mu se s nekim ranijim slikama koje je već doživio, kojima je već bio okružen.	109
Je li to bio san koji je tek usnuo i pokušavao ga oživjeti ili neka davnašnja slika.	84
Moguće da je i trenutna varka probuđenog mozga koji bdije nad želucem što se tu večer više nego obično opteretio.	113
Budući da je bila laganog sna, Mirjana Be bi se već probudila.	62
U Ingi spava umor brižne bolničarke.	36
Mirjana Be je samo studentica, razmažena dugim jutarnjim spavanjima, poče nešto u njemu buditi socijalnog radnika.	114
U krhotinama sna prepozna malu Karin, ali ne kao Inginu kćer, već kao Mirjaninu sestru.	87
A ona, Mirjanina sestra, Darija, voljela ga je i mrzila na čudan, teško razumljiv način mlađe, ljubomorne sestre.	113
Zauvijek ju je pridobio za sebe tek kad ju je jedne olujne noći pozvao da spava zajedno s njim i Mirjanom.	106
Roditelji su im bili na selu, a on došao u njihov stan.	55
Rijetka prilika da on i Mirjana provedu noć zajedno.	52
I umjesto toga, sve troje na širokom bračnom krevetu njihovih roditelja.	72
Mirjana ljuta na njega što im propade noć, a Darija sa svojih sedamnaest godina presretna, razdragana.	102
I te se noći budio, ili su ga budile.	37
Budila ga i vlastita uzbuđenost.	32
Dok je dodirivao Mirjanu Be, ruka njezine sestre je, kao nehajno, prebirala po njihovim tijelima.	97
Slutio je da mu to Mirjana nikad nije oprostila, mada nikad nije spomenula tu po svemu čarobnu, pa ipak bezazlenu noć.	118
Otkud mu sad Karin i Darija u jednom snu?	41
Lagano je rukom zarolao Inginu spavaćicu.	41
Pod rukom je osjetio čvrsto bedro, a u nosnicama miris izmiješanog njezina znoja i vlastitog sjemena što ga je Inge ponijela u san ne želeći da se pred spavanje istuširaju.	172
Meškoljila se kao da nešto traži.	33
A onda je našla i smirila se.	29
Prihvati njezin san.	20
I sam se umiri. Pokušat će zaspati bježeći od pomame tijela i misleći na skromnost stana u kome se zatekao.	107
Prešaren. Pun ručnih radova, jeftinih goblena, kojekakvih sličica i imitacija.	78
Ukupni dojam nije spašavala ni nevelika biblioteka, ni jedina nesporna vrijednost u stanu fonoteka.	99
Kako bi sve i moglo biti drukčije kad zemlja čiji je gost ništa nije učinila da svojim žiteljima dade barem mogućnost da se, ako ne raskošno, ono barem ukusno obuku?	165
Neukus socijalističkih parola i njihova garderoba moraju biti u uskoj vezi, čak u najbližem srodstvu, ma kako to nevjerojatno izgledalo.	136
Morat će se time više pozabaviti, zadade sebi novu zadaću.	58
Neće, zaboga, biti da su djevojke u Zapadnom Berlinu deset puta bolje.	70
Bit će da je tomu zaslužna i garderoba, i šminka, i ukupnost življenja.	71
Razgovarao je o tome i s Vesnom, ali i s Ingom i njezinima.	59
Dakako, najotvorenije s Vesnom koja mu je u tome dala za pravo.	63
Inge ga je samo pažljivo slušala, to pažljivije što je bio oštriji, bučniji, temperamentniji, što je više gestikulirao.	119
Pravio je usporedbe žena i ulica.	33
Zapad je svijet izloga, jakih svjetala, svijetlećih reklama, sjaja i raskoši ulica.	83
Takvi su i ljudi, napose žene.	30
Istok je siv, sumoran, umoran, čak i onda kad je raskošan kao Budimpešta ili Prag.	82
Da, baš je tako rekao.	22
A možete li tek zamisliti Bukurešt koji su nekoć zvali Parizom Istoka?!	71
Inge je za svaku od tih priča bila samo pomni i oduševljeni slušatelj.	70
Slušala ga je jednako s nekom svečanom radoznalošću bilo da je u napadu iskrenosti i ljutnje psovao njezin Istočni Berlin ili joj pričao o čarima Pariza ili Amsterdama.	168
U nju je svijet ulazio na oči i poluotvorena usta.	50
Slušala je pozornošću djevojčice kojoj se uz uzglavlje priča još samo jedna, pa još samo jedna priča.	101
Bila je kao mala Karin.	23
Čak više od toga prerano odrasla djevojčica.	44
Volio je to u njoj i imao, opet i opet, toliko sažaljenja za sav taj svijet tako blizu, a tako daleko od Europe.	112
Tim dalje što je fizička blizina Friedrichstrasse ili Checkpointa Charliea nazočnija u njegovoj svijesti.	105
Pred očima mu nenapisana povijest bježanja preko zida čiji se fragmenti čuvaju u muzeju Die Mauer, s onu stranu, u grafitima s one strane i u žudnji s ove strane.	162
Osjeti zadovoljstvo što joj takvoj i u tim okolnostima pruža kratkotrajno utočište, sigurnost.	94
Vratila mu je to strasnom podatnošću i otišla u duboki, duboki san.	67
Probudila ga je, a tek mu se učinilo da je zaspao.	50
Probudila ga je toplinom tek razbuđene ženke, strašću koja je rasla pod njezinim prstima, privijanjem uz njega ugodnim ljepljivim znojem mladog mirisnog tijela.	160
Sporo se budio, i sve sporije što je više postajao svjestan njezina uzbuđenja.	78
Slušao je njezina šaputanja pritajen.	37
Tajiti jedino nije mogao svoju uzbuđenost.	42
Predao joj se onako snen i bunovan, onakav kakvog ga je najviše voljela Mirjana Be, ne uzmognu a da sebi makar skrovito ne polaska.	131
Odavno nisam tako dobro spavala reći će nakon svega Inge.	57
Tako mi je bilo divno uzvratio je glasom zadovoljna i zadovoljena muškarca.	75
Što ćemo kad mala ustane?	25
Ništa. A tvoji? Neće im ništa reći?	35
Premala je ona za to.	21
Uostalom, mislim da bi se to mojima dopalo.	43
Pogleda je začuđeno ustobočen na jastuke.	41
Hodala je po stanu, kuhala kavu, pripremala čaj za Karin, njezinu garderobicu i pritom sama bila diskretno razgolićena.	119
S vremena na vrijeme prišla bi njegovu ležaju i poljubila ga.	61
On je to koristio da joj zavuče ruku između nogu na što je uzvraćala smiješkom u kutu usana.	92
Kad je izišla iz stana, ostao je s kavom, pozivom da već predvečer opet dođe i Hermlinom.	89
Na obrazu ga je žario poljubac male Karin, a na ugrizu na vratu sušio se vlažni poljubac Inge Mark.	99
Berlin lag damals in einer Aura.	32
A tek ja pomisli Izidor Korn miješajući stvarnost nasumce otvorene Hermlinove knjige s blagostanjem konfuzije u kojoj se zatekao.	129
Jutro je, začudo, bilo sunčano.	31
Prvi put u Lichtenbergu i on mu se ukaza kao čarobni brijeg u svjetlu prohladnog zimskog jutra.	95
Unatoč manovskoj prozaičnosti, u sebi prepozna pjesmu koju će poslije zabilježiti.	82
Sjeti se Szymborske i stiha nad kojim je proveo toliko vremena, kojem se toliko puta vraćao: Više vole četvrtak od beskraja.	124
Otvori mu se stih kao biserna školjka svojim značenjem.	55
Kako je samo mogao ne razumjeti ga, ranije se ne uhvatiti u paukovu mrežu smislova.	83
Ili ipak treba pružiti tijelu da duši prozore otvori?	53
Svoj unutarnji monolog ne bi mogao nikome reći.	47
Jedino Mirjani Be.	18
Možda još Vesni ili nekome tko je kao ona, ali nju je prekratko znao.	69
Mirjana je jedina znala titraje njegove intime.	47
I ako je išta njegovo do kraja razumjela, razumjela je svijet njegove poezije, rodno mjesto te poezije.	103
Nerijetko je toj poeziji bila babica ne samo u sokratovskom značenju te riječi.	79
Muški sugovornici su o poeziji govorili izvana, vrednovali je, odvagivali nepreciznim vagama, a Mirjana Be je znala izvor, dapače ljubomorno ga njegovala.	154
Ne, ne, priznade sebi, Inge bi bila nekritična kao i Mirjana na početku.	72
Mirjana Be je uz njega rasla.	29
Inge to ne bi bila sposobna.	28
Zamarao se i iscrpljivao poređenjima.	37
Ustvari, tražio je sebe u zrcalu drugih ili je, gradeći se nerijetko nevježom, skupljao kamenčiće mozaika za ono što se obično zove vlastiti život.	147
Mirjana Be mu je otvorila oči.	30
Sve je htio objasniti i razumjeti, ali baš to je, podučila ga je, ženama smetalo.	81
